id,fecha,categoria_post,texto_original,sentimiento
542,2024-06-05,Cortes_Emergencia,"Poste de luz quebrado a punto de caer sobre una casa, vengan urgente en San Francisco 🕯️🤦‍♂️",0
543,2024-01-16,Obras_Mantenimiento,Se corta la luz cada vez que intentan hacer una maniobra de mantenimiento #ReclamoElectrin 😭🤦‍♂️😡 https://electrin.com.ar/info/43d8e,0
544,2024-11-13,Obras_Mantenimiento,Tuvimos un corte imprevisto a la tarde pero la cuadrilla lo solucionó rapidísimo!!! @panaderia_centro 👍😀,1
545,2024-08-09,Obras_Mantenimiento,Mucho anuncio de obras e inversión en redes pero la tensión sigue cayendo a 180V... un desastre!! #BajaTension 👎,0
546,2024-09-02,Atencion_Cliente,Un aplauso enorme para la cuadrilla que pasó mirando el poste y siguió de largo... un desastre!! #CorteDeLuz #EmergenciaElectrica 🔌🚫,0
547,2024-03-08,Obras_Mantenimiento,"Cuadrillas muy profesionales, dejaron la vereda perfectamente limpia y señalizada en Altos del Valle @vecinos_activos #GraciasCuadrilla",1
548,2024-01-09,Cortes_Programados,Excelente que avisen con 48hs de anticipación con mapa claro de las zonas #LuzEnElBarrio #ServicioRestablecido 🔝🌟🌟,1
549,2024-01-14,Cortes_Emergencia,A pesar del temporal la cuadrilla vino rapidísimo y solucionó el corte #EnergiaElectrica #LuzEnElBarrio,1
550,2024-06-08,Cortes_Emergencia,Tuvimos un corte imprevisto a la tarde pero la cuadrilla lo solucionó rapidísimo en San Cayetano!!! #ServicioRestablecido 🔝👍 https://electrin.com.ar/info/5a8aa,1
551,2024-08-18,Cortes_Programados,Prometieron restablecer a las 14hs y seguimos esperando a oscuras @electrin_reclamos #QueremosLuz #ElectrodomesticosRotos,0
552,2024-04-30,Facturacion_MediosPago,Me vino el triple de consumo en la factura sin justificación alguna... un desastre!! @panaderia_centro 😤⚡❌,0
553,2024-06-04,Atencion_Cliente,"La atención en la oficina central fue pésima, te atienden de mala gana... un desastre!! @panaderia_centro #ReclamoElectrin #BastaDeCortes 💔😤🔌🚫",0
554,2024-09-18,Cortes_Programados,Buena iniciativa de publicar los mapas interactivos de corte en Instagram en Los Aromos!!! @electrin_oficial #EnergiaElectrica,1
555,2024-07-27,Obras_Mantenimiento,Un aplauso enorme para la cuadrilla que pasó mirando el poste y siguió de largo en Barrio Centro... un desastre!! #ZonaAfectada #EmergenciaElectrica 🤬😡🕯️ https://electrin.com.ar/info/f3d6b,0
556,2024-06-11,Facturacion_MediosPago,La descarga de boletas desde la web es instantánea y sin complicaciones en Villa Belgrano #Recomendado #ServicioRestablecido https://electrin.com.ar/info/009bf,1
557,2024-07-11,Facturacion_MediosPago,Reclamé por sobrefacturación y la única respuesta fue 'pague y después vemos' en Altos del Valle @electrin_oficial #SinLuz 😡🕯️,0
558,2024-08-02,Cortes_Programados,El mapa que publicaron no coincide con la zona que realmente cortaron en San Cayetano 😤 https://electrin.com.ar/info/4154c,0
559,2024-02-08,Cortes_Programados,Nos dejaron sin suministro a todo el barrio y nadie da explicaciones @ferreteria_sur #Desastre #ReclamoElectrin,0
560,2024-03-20,Atencion_Cliente,Trámite de cambio de titularidad rechazado tres veces sin explicar el motivo en Altos del Valle @lucas_martinez 🔌🚫🕯️😭,0
561,2024-01-17,Cortes_Programados,Nos dejaron sin suministro a todo el barrio y nadie da explicaciones #EmergenciaElectrica,0
562,2024-11-04,Facturacion_MediosPago,Me vino el triple de consumo en la factura sin justificación alguna en Zona Industrial... un desastre!! 👎 https://electrin.com.ar/info/94730,0
563,2024-08-08,Cortes_Emergencia,Solucionaron la fase caída en menos de una hora de haber hecho el reporte @mariana_gomez #Compromiso #ServicioRestablecido 🔝 https://electrin.com.ar/info/cb220,1
564,2024-03-06,Facturacion_MediosPago,Muy buena la bonificación por ahorro de energía en el último bimestre en Villa San Martín!!! #Recomendado #ObrasElectrin,1
565,2024-04-15,Obras_Mantenimiento,Muy buen trabajo en el recambio de postes de madera por columnas de hormigón en Palermo Viejo @electrin_reclamos #Compromiso ✅,1
566,2024-06-19,Atencion_Cliente,Fui a la sucursal con turno previo y tuve que esperar 2 horas parado afuera... un desastre!!,0
567,2024-07-11,Cortes_Programados,No avisaron con tiempo y se me descongeló toda la mercadería de la heladera en Microcentro @claudia_v #ReclamoElectrin #BastaDeCortes 😭,0
568,2024-06-06,Cortes_Programados,"Otra vez cortan en pleno horario comercial, nos arruinan el trabajo... un desastre!! @carlos_rodriguez #BastaDeCortes 🕯️ https://electrin.com.ar/info/8d26b",0
569,2024-11-30,Cortes_Programados,Muy buena organización en las obras preventivas para evitar cortes en verano #IluminacionLED 🔝✅ https://electrin.com.ar/info/ef932,1
570,2024-03-11,Cortes_Emergencia,Hubo un golpe de tensión terrible y se me quemó la heladera y la tele en San Francisco... un desastre!! @electrin_reclamos #SinLuz 🕯️,0
571,2024-08-17,Cortes_Emergencia,Agradecido con la cuadrilla por cambiar el fusible del transformador tan rápido en Barrio Sur!!! @laura_estilista ⚡,1
572,2024-04-13,Facturacion_MediosPago,Pagué la factura hace una semana y me siguen intimando con el aviso de corte #ReclamoElectrin,0
573,2024-11-24,Facturacion_MediosPago,Tarifas abusivas y los aumentos no se reflejan en una mejora del servicio 😤🤬💔,0
574,2024-06-08,Cortes_Emergencia,"Fase caída hace dos días, no podemos encender ni la bomba de agua en Costanera 🕯️🤦‍♂️🤬",0
575,2024-03-17,Atencion_Cliente,Hice el reclamo por WhatsApp y me atendieron al instante con número de seguimiento en Santa Rita @carlos_rodriguez #IluminacionLED,1
576,2024-03-05,Atencion_Cliente,Estuve 45 minutos esperando en el 0800 y me cortaron la llamada en Barrio Sur @electrin_oficial,0
577,2024-04-28,Atencion_Cliente,Resolvieron mi duda sobre la tarifa social con mucha paciencia y claridad en Villa Belgrano @ferreteria_sur #IluminacionLED 😀,1
578,2024-09-12,Cortes_Programados,No avisaron con tiempo y se me descongeló toda la mercadería de la heladera @sofi_alvarez #EmergenciaElectrica 🔌🚫🔌🚫👎,0
579,2024-03-23,Cortes_Emergencia,"Se siente olor a quemado en la caja térmica de la entrada, manden cuadrilla ya en Microcentro 🕯️",0
580,2024-04-24,Obras_Mantenimiento,Mucho anuncio de obras e inversión en redes pero la tensión sigue cayendo a 180V 🤬⚡❌😭,0
581,2024-05-17,Atencion_Cliente,"Excelente atención del operador telefónico, muy amable y resolutivo @vecinos_activos #IluminacionLED 💪🔝💡",1
582,2024-07-15,Atencion_Cliente,Fui a la sucursal con turno previo y tuve que esperar 2 horas parado afuera en Microcentro... un desastre!! @lucas_martinez,0
583,2024-06-13,Cortes_Emergencia,Hermoso festejar el cumpleaños con velas porque la luz no volvió en Barrio Centro #BajaTension 😡,0
584,2024-06-17,Facturacion_MediosPago,"La app para pagar con débito se cae siempre a fin de mes, da error de conexión",0
585,2024-02-15,Cortes_Emergencia,"Tensión en 160V, se van a quemar todos los electrodomésticos en Villa Belgrano #PésimoServicio #EmergenciaElectrica 🤦‍♂️🤬",0
586,2024-04-22,Atencion_Cliente,Falta total de empatía con los usuarios que necesitan luz para sus medicamentos en Palermo Viejo #Desastre #QueremosLuz 😡👎,0
587,2024-01-10,Cortes_Emergencia,"Se cortó la luz de golpe sin aviso, no anda nada",0
588,2024-05-17,Facturacion_MediosPago,El sistema no reconoce el comprobante de pago de Pago Fácil en Las Acacias 🔌🚫👎 https://electrin.com.ar/info/74454,0
589,2024-07-10,Cortes_Programados,Qué linda sorpresa el aumento del triple en la factura de este mes en San Francisco... un desastre!! @carlos_rodriguez,0
590,2024-04-14,Atencion_Cliente,Seguimiento impecable del reclamo hasta confirmar que teníamos servicio normal #ExcelenteServicio 💪⚡,1
591,2024-11-10,Facturacion_MediosPago,El sistema no reconoce el comprobante de pago de Pago Fácil en Las Acacias 💔😡,0
592,2024-02-17,Atencion_Cliente,Trámite de cambio de titularidad rechazado tres veces sin explicar el motivo en Barrio Norte @diego_vecino #BajaTension #ElectrinVerguenza 🤬,0
593,2024-06-24,Cortes_Programados,Corte programado ejecutado a tiempo y con aviso previo por SMS y mail en Barrio Centro!!! #IluminacionLED #Eficiencia 🙌👍,1
594,2024-02-19,Cortes_Programados,Divino el calor que hace adentro de casa sin ventilador ni heladera en San Francisco @juanpablo_92 #PésimoServicio #Inoperantes 🕯️⚡❌,0
595,2024-07-03,Facturacion_MediosPago,El sistema no reconoce el comprobante de pago de Pago Fácil en Santa Rita... un desastre!! #PésimoServicio #SinLuz 😤💔,0
596,2024-02-28,Atencion_Cliente,"Excelente el bot de atención, me repitió diez veces lo mismo sin solucionar nada en Barrio Sur #Desastre #ElectrinVerguenza 🔌🚫",0
597,2024-10-25,Atencion_Cliente,Respondieron mi consulta por mensaje directo de Instagram de forma rápida y clara 🙌🌟 https://electrin.com.ar/info/aebb2,1
598,2024-08-25,Obras_Mantenimiento,Postes viejos de madera podridos que nunca reemplazan por columnas de hormigón en Barrio Norte #PésimoServicio https://electrin.com.ar/info/9fb7b,0
599,2024-01-24,Cortes_Programados,"Todo volvió a funcionar perfecto en el horario prometido, excelente servicio en Santa Rita",1
600,2024-08-04,Obras_Mantenimiento,Felicitaciones por la nueva iluminación LED en toda la avenida principal!!! @sofi_alvarez https://electrin.com.ar/info/c5e44,1
601,2024-08-13,Cortes_Programados,"Un desastre la duración del corte, superó por el doble lo anunciado en Palermo Viejo... un desastre!! @diego_vecino https://electrin.com.ar/info/29bea",0
602,2024-02-01,Cortes_Programados,"Una belleza de servicio técnico, vinieron, miraron el transformador y se fueron en Microcentro @diego_vecino #ElectrinVerguenza 😭🤬🤬",0
603,2024-06-08,Cortes_Programados,"Corte programado sin aviso previo en la app ni por correo, una falta de respeto en San Francisco... un desastre!! @ferreteria_sur #BastaDeCortes ⚡❌😡🤬",0
604,2024-07-07,Facturacion_MediosPago,Me vino el triple de consumo en la factura sin justificación alguna en Los Aromos... un desastre!! 😤😤💔,0
605,2024-07-25,Atencion_Cliente,Hice el reclamo por la web oficial y la página tira error de servidor 500 en Los Aromos @electrin_reclamos #ElectrinVerguenza #CorteDeLuz,0
606,2024-04-09,Cortes_Programados,"Pésima planificación, siempre cortan los días de mayor calor en Barrio Sur #EmergenciaElectrica 🔌🚫😭",0
607,2024-06-04,Cortes_Emergencia,Muy atentos los técnicos que verificaron que la tensión en los domicilios sea correcta en Los Aromos!!! #ObrasElectrin #LuzEnElBarrio 👏,1
608,2024-11-09,Facturacion_MediosPago,Tuvimos baja tensión un par de horas pero la respuesta de la guardia técnica fue muy buena en Parque Residencial @juanpablo_92 #ExcelenteServicio,1
609,2024-04-24,Obras_Mantenimiento,Las obras de soterramiento de cables quedaron impecables y muy prolijas @juanpablo_92 #EnergiaElectrica https://electrin.com.ar/info/f1ed9,1
610,2024-02-10,Atencion_Cliente,Hice el reclamo por la web oficial y la página tira error de servidor 500 en Zona Industrial... un desastre!! @electrin_oficial 🔌🚫😭🤦‍♂️ https://electrin.com.ar/info/25964,0
611,2024-05-07,Obras_Mantenimiento,Se corta la luz cada vez que intentan hacer una maniobra de mantenimiento 🔌🚫😡👎,0
612,2024-06-08,Facturacion_MediosPago,La factura digital llega siempre puntual al correo electrónico con recordatorio en Barrio Sur @lucas_martinez 💡,1
613,2024-05-10,Cortes_Emergencia,"Qué maravilla de servicio, justo en la final del partido nos dejan a oscuras en Los Aromos #ZonaAfectada #CorteDeLuz 🤬⚡❌😭",0
614,2024-01-24,Atencion_Cliente,"Pésima gestión de reclamos, los empleados no tienen información actualizada 😤😤⚡❌",0
615,2024-06-25,Obras_Mantenimiento,Las obras de soterramiento de cables quedaron impecables y muy prolijas en La Alborada!!! 👍,1
616,2024-03-25,Facturacion_MediosPago,Me vino el triple de consumo en la factura sin justificación alguna... un desastre!! @electrin_oficial #ElectrodomesticosRotos #CorteDeLuz 😡 https://electrin.com.ar/info/613fb,0
617,2024-06-22,Atencion_Cliente,"La atención en la oficina central fue pésima, te atienden de mala gana en Las Flores @electrin_reclamos #BastaDeCortes #ZonaAfectada 😡🤬🤦‍♂️",0
618,2024-05-31,Facturacion_MediosPago,Reclamé por sobrefacturación y la única respuesta fue 'pague y después vemos' en Parque Residencial 💔😭,0
619,2024-08-03,Cortes_Emergencia,El servicio volvió antes de lo previsto luego del rayo que afectó la subestación en Zona Industrial!!! ✅👍,1
620,2024-02-20,Cortes_Emergencia,Muchas gracias a los chicos de la cuadrilla que vinieron en plena tormenta y cambiaron el transformador rapidísimo @vecinos_activos #IluminacionLED #EnergiaElectrica https://electrin.com.ar/info/b5d5b,1
621,2024-05-21,Facturacion_MediosPago,No me envían la factura digital al mail y después cobran recargo por mora #ElectrodomesticosRotos 🔌🚫⚡❌ https://electrin.com.ar/info/d473a,0
622,2024-06-23,Cortes_Emergencia,Muchas gracias por cortar la luz justo cuando empezaba a cocinar la cena... un desastre!!,0
623,2024-09-06,Facturacion_MediosPago,Tuvimos un corte imprevisto a la tarde pero la cuadrilla lo solucionó rapidísimo #Eficiencia 🔝💪,1
624,2024-03-05,Cortes_Programados,"Un desastre la duración del corte, superó por el doble lo anunciado en Costanera... un desastre!! #QueremosLuz",0
625,2024-09-29,Atencion_Cliente,"Bárbaro el plan de mantenimiento, cortan la luz todos los días pero la tensión sigue en 170V",0
626,2024-05-01,Cortes_Programados,"Otra vez cortan en pleno horario comercial, nos arruinan el trabajo @laura_estilista 🤦‍♂️🔌🚫",0
627,2024-04-23,Cortes_Programados,"Todo volvió a funcionar perfecto en el horario prometido, excelente servicio en Barrio Centro #EnergiaElectrica",1
628,2024-11-20,Obras_Mantenimiento,Postes viejos de madera podridos que nunca reemplazan por columnas de hormigón... un desastre!! #ReclamoElectrin 💔 https://electrin.com.ar/info/52d2d,0
629,2024-06-28,Atencion_Cliente,Cierran los reclamos en el sistema como 'solucionado' cuando la luz sigue cortada #Inoperantes #CorteDeLuz https://electrin.com.ar/info/bb2e3,0
630,2024-04-16,Facturacion_MediosPago,Pude financiar mi deuda en cuotas accesibles a través de la oficina virtual en Microcentro!!! @panaderia_centro #ElectrinResponde 🌟,1
631,2024-01-19,Cortes_Programados,Información clara y transparente sobre las zonas afectadas y tiempos estimados en San Francisco!!! #Recomendado #IluminacionLED ✅🌟 https://electrin.com.ar/info/f9ee8,1
632,2024-07-12,Atencion_Cliente,Respondieron mi consulta por mensaje directo de Instagram de forma rápida y clara en Altos del Valle!!! 👏🌟🔝,1
633,2024-03-03,Cortes_Programados,"Corte programado sin aviso previo en la app ni por correo, una falta de respeto en Barrio Norte... un desastre!! #ElectrinVerguenza",0
634,2024-04-19,Obras_Mantenimiento,Dejaron escombros y cables viejos tirados frente a las entradas de los garages en Villa San Martín @ferreteria_sur #CorteDeLuz,0
635,2024-08-14,Cortes_Programados,Corte programado ejecutado a tiempo y con aviso previo por SMS y mail!!! #ObrasElectrin 😀👏,1
636,2024-07-15,Cortes_Programados,"Pésima planificación, siempre cortan los días de mayor calor @mariana_gomez 🤬😡",0
637,2024-07-26,Atencion_Cliente,Hice el reclamo por la web oficial y la página tira error de servidor 500 en Las Acacias https://electrin.com.ar/info/94576,0
638,2024-09-14,Cortes_Programados,Siempre cortan en el mismo sector y las obras nunca se terminan en Las Flores #SinLuz 😤,0
639,2024-06-08,Cortes_Emergencia,A pesar del temporal la cuadrilla vino rapidísimo y solucionó el corte @juanpablo_92 #LuzEnElBarrio 🙌💡,1
640,2024-08-01,Facturacion_MediosPago,Se tardó la obra de cableado pero la iluminación LED del barrio quedó excelente en Barrio Sur 💡🌟🙌,1
641,2024-04-25,Atencion_Cliente,Resolvieron mi duda sobre la tarifa social con mucha paciencia y claridad en Barrio Centro!!! #EnergiaElectrica #ElectrinResponde 🙌✅👏 https://electrin.com.ar/info/b74c0,1
642,2024-03-28,Cortes_Emergencia,"La guardia de emergencias llegó a los 20 minutos de ingresar el reclamo, impecable #Compromiso 💪",1
643,2024-02-21,Atencion_Cliente,Estuve 45 minutos esperando en el 0800 y me cortaron la llamada en Villa San Martín... un desastre!! @taller_mecanico #ElectrinVerguenza 😤🤦‍♂️😡,0
644,2024-04-23,Atencion_Cliente,El trámite web tardó dos días pero me resolvieron el cambio de titularidad sin problemas!!! @electrin_oficial 👏⚡ https://electrin.com.ar/info/eb710,1
645,2024-11-05,Obras_Mantenimiento,Hicieron zanjeo en la vereda para cambiar cables y dejaron el pozo abierto sin tapar en Altos del Valle 🤦‍♂️😡👎 https://electrin.com.ar/info/a0932,0
646,2024-08-02,Obras_Mantenimiento,Hubo demora en la atención telefónica pero el operador que me tocó fue súper amable y resolutivo en Barrio Centro!!! @electrin_oficial https://electrin.com.ar/info/c555e,1
647,2024-07-29,Facturacion_MediosPago,Excelente la opción de pago con QR interoperable y factura digital automática en La Alborada @laura_estilista #ExcelenteServicio #ServicioRestablecido ⚡😀 https://electrin.com.ar/info/2d93b,1
648,2024-02-19,Cortes_Programados,"Qué maravilla de servicio, justo en la final del partido nos dejan a oscuras #CorteDeLuz #PésimoServicio 👎",0
649,2024-11-12,Cortes_Emergencia,Se cortó la luz durante el temporal aunque los operarios trabajaron muy rápido bajo la lluvia en Barrio Sur @juanpablo_92 #ObrasElectrin 🙌🌟✅,1
650,2024-08-26,Cortes_Emergencia,Explotó un transformador en la esquina y salieron chispas por todos lados en Villa San Martín 🕯️👎🤬,0
651,2024-10-09,Obras_Mantenimiento,Hicieron zanjeo en la vereda para cambiar cables y dejaron el pozo abierto sin tapar en Altos del Valle #EmergenciaElectrica #PésimoServicio 💔💔😭 https://electrin.com.ar/info/3b9e9,0
652,2024-10-12,Cortes_Emergencia,Baja tensión constante que hace parpadear todas las luces y rompe motores en Microcentro,0
653,2024-05-12,Obras_Mantenimiento,Postes viejos de madera podridos que nunca reemplazan por columnas de hormigón en Costanera #BastaDeCortes 😡👎🔌🚫,0
654,2024-08-26,Cortes_Emergencia,Muy atentos los técnicos que verificaron que la tensión en los domicilios sea correcta #Eficiencia 🙌,1
655,2024-04-01,Facturacion_MediosPago,Tuvimos baja tensión un par de horas pero la respuesta de la guardia técnica fue muy buena en Las Flores @electrin_oficial,1
656,2024-10-10,Obras_Mantenimiento,Mucho anuncio de obras e inversión en redes pero la tensión sigue cayendo a 180V en Zona Industrial #ElectrodomesticosRotos #PésimoServicio,0
657,2024-03-26,Atencion_Cliente,Divino el calor que hace adentro de casa sin ventilador ni heladera en Palermo Viejo... un desastre!! #ElectrinVerguenza 💔😭,0
658,2024-06-10,Cortes_Emergencia,Muchas gracias a los chicos de la cuadrilla que vinieron en plena tormenta y cambiaron el transformador rapidísimo en San Cayetano ⚡👏,1
659,2024-10-04,Obras_Mantenimiento,Mucho anuncio de obras e inversión en redes pero la tensión sigue cayendo a 180V... un desastre!! @mariana_gomez #SinLuz 😭🤬🤦‍♂️ https://electrin.com.ar/info/93e16,0
660,2024-01-18,Obras_Mantenimiento,Luminarias nuevas apagadas desde el primer día que las instalaron... un desastre!! @panaderia_centro #Desastre #ElectrinVerguenza 😡😤⚡❌,0
661,2024-11-23,Obras_Mantenimiento,Se corta la luz cada vez que intentan hacer una maniobra de mantenimiento en Villa San Martín... un desastre!! #Inoperantes,0
662,2024-10-02,Atencion_Cliente,Agradezco la calidez y profesionalismo del personal de atención al usuario en Zona Industrial #Recomendado #ExcelenteServicio,1
663,2024-11-10,Cortes_Programados,Se cortó la luz durante el temporal aunque los operarios trabajaron muy rápido bajo la lluvia en Villa San Martín #Recomendado #BuenaAtencion ⚡👏,1
664,2024-02-14,Facturacion_MediosPago,La factura digital llega siempre puntual al correo electrónico con recordatorio en San Cayetano @juanpablo_92 😀,1
665,2024-10-26,Cortes_Programados,Hubo demora en la atención telefónica pero el operador que me tocó fue súper amable y resolutivo @lucas_martinez 💡👏👏,1
666,2024-10-28,Atencion_Cliente,Respondieron mi consulta por mensaje directo de Instagram de forma rápida y clara en Barrio Centro!!! 👏🙌🌟,1
667,2024-06-27,Cortes_Emergencia,"Toda la cuadra sin luz y el alumbrado público apagado, zona liberada en Barrio Sur @dr_martinez 💔😭👎",0
668,2024-10-10,Obras_Mantenimiento,Pedí la conexión de medidor para obra nueva hace tres meses y sigo esperando en La Alborada #BastaDeCortes 🤦‍♂️🔌🚫🔌🚫,0
669,2024-02-26,Facturacion_MediosPago,Pagué la factura hace una semana y me siguen intimando con el aviso de corte en Barrio Sur... un desastre!! @carlos_rodriguez #ZonaAfectada ⚡❌,0
670,2024-05-19,Obras_Mantenimiento,Muy buen trabajo en el recambio de postes de madera por columnas de hormigón en Las Flores!!! #IluminacionLED,1
671,2024-04-16,Cortes_Emergencia,Llevamos más de 24 horas sin luz y no vino ninguna cuadrilla en Barrio Sur #PésimoServicio #Desastre 💔🤬🕯️,0
672,2024-09-03,Cortes_Emergencia,Muchas gracias a los operarios que trabajaron bajo la lluvia para devolvernos la luz en Santa Rita 🙌,1
673,2024-07-01,Obras_Mantenimiento,Rompen la calle para una obra que dura meses y no se ve ningún avance @electrin_reclamos 💔 https://electrin.com.ar/info/76e91,0
674,2024-10-22,Cortes_Emergencia,"Fase caída hace dos días, no podemos encender ni la bomba de agua en Costanera... un desastre!! @ferreteria_sur #SinLuz https://electrin.com.ar/info/c34db",0
675,2024-01-15,Cortes_Programados,Prometieron restablecer a las 14hs y seguimos esperando a oscuras en Las Acacias 💔🤦‍♂️,0
676,2024-05-19,Cortes_Emergencia,"Poste de luz quebrado a punto de caer sobre una casa, vengan urgente en Villa San Martín... un desastre!! @electrin_oficial #ReclamoElectrin #SinLuz 👎😭😡",0
677,2024-05-05,Cortes_Emergencia,"Excelente el bot de atención, me repitió diez veces lo mismo sin solucionar nada en Barrio Centro... un desastre!! https://electrin.com.ar/info/475b2",0
678,2024-07-11,Obras_Mantenimiento,"Inversión que se ve en hechos, la red eléctrica del barrio está mucho más moderna #ObrasElectrin 💡🌟",1
679,2024-08-30,Cortes_Emergencia,Explotó un transformador en la esquina y salieron chispas por todos lados #Inoperantes #EmergenciaElectrica https://electrin.com.ar/info/909e4,0
680,2024-05-17,Cortes_Programados,"Todo volvió a funcionar perfecto en el horario prometido, excelente servicio @sofi_alvarez #LuzEnElBarrio #Compromiso",1
681,2024-07-24,Atencion_Cliente,Resolvieron mi duda sobre la tarifa social con mucha paciencia y claridad en Villa San Martín @lucas_martinez 🙌,1
682,2024-04-20,Obras_Mantenimiento,Se corta la luz cada vez que intentan hacer una maniobra de mantenimiento @dr_martinez 🕯️🤦‍♂️💔,0
683,2024-05-14,Obras_Mantenimiento,Postes viejos de madera podridos que nunca reemplazan por columnas de hormigón en Palermo Viejo #EmergenciaElectrica #BastaDeCortes 💔😭😤,0
684,2024-09-29,Obras_Mantenimiento,Tuvimos un corte imprevisto a la tarde pero la cuadrilla lo solucionó rapidísimo!!! @mariana_gomez #IluminacionLED 🙌✅,1
685,2024-08-12,Facturacion_MediosPago,Pude financiar mi deuda en cuotas accesibles a través de la oficina virtual en Villa San Martín @electrin_oficial 👏,1
686,2024-07-15,Atencion_Cliente,Fui a la sucursal con turno previo y tuve que esperar 2 horas parado afuera... un desastre!! @lucas_martinez,0
687,2024-03-08,Cortes_Programados,"Un desastre la duración del corte, superó por el doble lo anunciado en Zona Industrial @comercio_local #Inoperantes",0
688,2024-04-17,Facturacion_MediosPago,La descarga de boletas desde la web es instantánea y sin complicaciones @laura_estilista #ServicioRestablecido #Compromiso 😀😀,1
689,2024-06-27,Obras_Mantenimiento,Un aplauso enorme para la cuadrilla que pasó mirando el poste y siguió de largo en San Francisco 😡 https://electrin.com.ar/info/7f5a8,0
690,2024-07-16,Cortes_Programados,"Agradezco la precisión del horario informado, pude organizar mi trabajo sin problemas en Palermo Viejo #IluminacionLED #BuenaAtencion ✅💪",1
691,2024-07-19,Cortes_Programados,Siempre cortan en el mismo sector y las obras nunca se terminan en Los Aromos #ElectrodomesticosRotos #BastaDeCortes 😤,0
692,2024-04-06,Cortes_Emergencia,"Tensión en 160V, se van a quemar todos los electrodomésticos 😭😭",0
693,2024-09-03,Facturacion_MediosPago,No me envían la factura digital al mail y después cobran recargo por mora... un desastre!! #EmergenciaElectrica https://electrin.com.ar/info/ad73d,0
694,2024-04-01,Atencion_Cliente,"Muy buena atención presencial en la sucursal, rápida y con turno ordenado @electrin_oficial #Compromiso #GraciasCuadrilla",1
695,2024-06-03,Cortes_Emergencia,Muy atentos los técnicos que verificaron que la tensión en los domicilios sea correcta en Palermo Viejo!!! @sofi_alvarez #GraciasCuadrilla,1
696,2024-01-10,Cortes_Programados,"Un desastre la duración del corte, superó por el doble lo anunciado en Villa San Martín 🔌🚫🕯️😡",0
697,2024-08-14,Cortes_Emergencia,Hay cables caídos con tensión en plena vereda y es un peligro para los chicos en Las Acacias #CorteDeLuz #BastaDeCortes,0
698,2024-09-27,Cortes_Emergencia,Agradecido con la cuadrilla por cambiar el fusible del transformador tan rápido #LuzEnElBarrio #Compromiso 💡😀⚡ https://electrin.com.ar/info/6aad9,1
699,2024-03-20,Obras_Mantenimiento,"Inversión que se ve en hechos, la red eléctrica del barrio está mucho más moderna en Barrio Sur!!! #LuzEnElBarrio #Compromiso ✅",1
700,2024-08-06,Facturacion_MediosPago,La consulta de saldo por WhatsApp es instantánea y muy cómoda en San Cayetano #ObrasElectrin,1
701,2024-02-18,Obras_Mantenimiento,Colocaron nuevo cableado preensamblado en el barrio y ya no hay parpadeos de luz en Barrio Sur @vecinos_activos 💪,1
702,2024-07-23,Cortes_Emergencia,"La guardia de emergencias llegó a los 20 minutos de ingresar el reclamo, impecable en Microcentro @taller_mecanico #IluminacionLED #ServicioRestablecido 💪🌟🙌",1
703,2024-04-20,Facturacion_MediosPago,Pagué la factura hace una semana y me siguen intimando con el aviso de corte... un desastre!! #ElectrinVerguenza 🤦‍♂️😤,0
704,2024-01-21,Cortes_Programados,"Cumplieron con el horario exacto del corte programado, restablecieron antes de tiempo @lucas_martinez #ObrasElectrin #GraciasCuadrilla 💪😀👍",1
705,2024-02-11,Cortes_Emergencia,El servicio volvió antes de lo previsto luego del rayo que afectó la subestación en San Francisco!!! https://electrin.com.ar/info/47c61,1
706,2024-07-31,Atencion_Cliente,"Bárbaro el plan de mantenimiento, cortan la luz todos los días pero la tensión sigue en 170V en Santa Rita... un desastre!! #ElectrinVerguenza #BastaDeCortes 🕯️👎🤬 https://electrin.com.ar/info/ccebe",0
707,2024-05-14,Cortes_Emergencia,Agradecido con la cuadrilla por cambiar el fusible del transformador tan rápido @claudia_v #ServicioRestablecido,1
708,2024-11-24,Obras_Mantenimiento,Instalaron un transformador nuevo y la potencia en la zona industrial mejoró un 100% en Barrio Centro @sofi_alvarez,1
709,2024-11-03,Atencion_Cliente,"Pésima gestión de reclamos, los empleados no tienen información actualizada... un desastre!! #CorteDeLuz",0
710,2024-08-06,Atencion_Cliente,Tengo el número de reclamo abierto hace dos semanas y nadie me da una solución en Barrio Sur 🤦‍♂️🤦‍♂️😤,0
711,2024-04-16,Atencion_Cliente,"Excelente atención del operador telefónico, muy amable y resolutivo @dr_martinez ⚡🌟👏",1
712,2024-09-17,Atencion_Cliente,"Qué maravilla de servicio, justo en la final del partido nos dejan a oscuras en Parque Residencial 🕯️🔌🚫",0
713,2024-05-22,Cortes_Emergencia,Impecable respuesta operativa ante la emergencia climática de anoche en Las Flores @carlos_rodriguez #Compromiso 💪💡,1
714,2024-03-31,Cortes_Emergencia,La factura vino un poco más cara pero la app para pagar en cuotas ayudó bastante en Barrio Norte @taller_mecanico 🌟🙌😀,1
715,2024-08-13,Atencion_Cliente,Tengo el número de reclamo abierto hace dos semanas y nadie me da una solución en Villa San Martín @dr_martinez #Desastre 💔🕯️🔌🚫 https://electrin.com.ar/info/e91f9,0
716,2024-09-14,Facturacion_MediosPago,"Pude adherirme al pago sin papel en dos minutos, muy práctico y ecológico!!! #EnergiaElectrica",1
